iso3,canal,q,v,q_sea_predict,v_sea_predict,q_canal,v_canal,q_canal_import,q_canal_export,v_canal_import,v_canal_export,share_q,revenue_USD,likelihood_drought,timescale_drought,severity_drought,likelihood_EQ,timescale_EQ,severity_EQ,likelihood_conflict,timescale_conflict,severity_conflict,likelihood_terrorist,timescale_terrorist,severity_terrorist,likelihood_piracy,timescale_piracy,severity_piracy,likelihood_blockage,timescale_blockage,severity_blockage,likelihood_geopolitical,timescale_geopolitical,severity_geopolitical,likelihood_TC,timescale_TC,severity_TC,v_share,v_share_mar,trade_at_risk_piracy_v,trade_at_risk_geopolitical_v,trade_at_risk_blockage_v,trade_at_risk_drought_v,trade_at_risk_EQ_v,trade_at_risk_TC_v,trade_at_risk_terrorist_v,trade_at_risk_conflict_v,trade_at_risk_piracy_q,trade_at_risk_geopolitical_q,trade_at_risk_blockage_q,trade_at_risk_drought_q,trade_at_risk_EQ_q,trade_at_risk_TC_q,trade_at_risk_terrorist_q,trade_at_risk_conflict_q,revenue_at_risk_piracy,revenue_at_risk_geopolitical,revenue_at_risk_blockage,revenue_at_risk_drought,revenue_at_risk_EQ,revenue_at_risk_TC,revenue_at_risk_terrorist,revenue_at_risk_conflict,trade_impacted_piracy,trade_impacted_geopolitical,trade_impacted_blockage,trade_impacted_drought,trade_impacted_EQ,trade_impacted_TC,trade_impacted_terrorist,trade_impacted_conflict,trade_at_risk_v,trade_at_risk_q,revenue_at_risk,trade_impacted
ARE,Bab el-Mandeb Strait,195909433.4174716,2100.0,168000000.0,168.0,19590943.341747157,19.437996469852653,9795471.670873579,9795471.670873579,9.718998234926326,9.718998234926326,0.09999999999999999,29156994704.77898,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.00925618879516793,0.11570235993959913,0.028675653380183047,0.43349394867013863,0.053254784848911364,,,0.055091156740253146,0.029585991582728538,0.07607826406987339,28901.28627865755,436904.8734296489,53673.81737464974,,,55524.638663430764,29818.787430360968,76676.88196378534,43013480.07027458,650240923.0052079,79882177.27336706,,,82636735.11037973,44378987.37409282,114117396.1048101,0.007455669878847593,0.8669878973402773,0.15976435454673413,,,0.15976435454673413,0.10650956969782276,0.10650956969782276,0.676179799292088,681500.2851405333,1014269698.9381322,1.4069914157082386
ISR,Strait of Hormuz,605968135.8534665,2000.0,160000000.0,160.0,60596813.58534665,56.14880310328125,30298406.792673323,30298406.792673323,28.074401551640626,28.074401551640626,0.09999999999999999,84223204654.92188,,0.0,,17.0,365.0,1.0,0.8,10,0.2,2.0,10,0.2,0.13,14,0.01,2.5,3,1,1.3,37,0.44,2.0,3,1,0.028074401551640628,0.35093001939550783,0.165665593982284,1.9264541928797025,0.18459880472311643,,3.30287077078125,0.23074850590389553,0.1538323372692637,0.3845808431731592,178789.3340768921,2079064.5419798594,199222.40082853692,,3564518.4461968616,249028.00103567113,166018.66735711411,415046.6683927853,248498390.97342595,2889681289.3195534,276898207.08467466,,4954306156.171875,346122758.8558433,230748505.90389553,576871264.7597388,0.021536527217696923,2.5043904507436134,0.46149701180779107,,56.14880310328125,0.46149701180779107,0.3076646745385274,0.3076646745385274,6.348751048712671,6851688.059867721,9523126573.069008,60.2130534539352
ISR,Suez Canal,205173434.51243296,2000.0,160000000.0,160.0,20517343.451243296,22.25283335972989,10258671.725621648,10258671.725621648,11.126416679864946,11.126416679864946,0.1,33379250039.594837,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.011126416679864946,0.13908020849831182,0.03414133337383217,0.45115333386849643,0.0365800000433916,,,0.006395104902690838,0.03933333337999097,0.048773333391188806,31478.663925195196,415968.0590115079,33727.139919851994,,,5896.353132841256,36265.74184930322,44969.51989313599,51212000.06074824,676730000.8027446,54870000.06508741,,,9592657.354036259,59000000.069986455,73160000.08678322,0.008535333343458042,0.9925373345106921,0.182900000216958,,,0.182900000216958,0.121933333477972,0.121933333477972,0.6163764389595908,568305.4777318354,924564658.4393862,1.6107393352440103
ISR,Bab el-Mandeb Strait,140509141.65650824,2000.0,160000000.0,160.0,14050914.165650824,14.258785040268426,7025457.082825412,7025457.082825412,7.129392520134213,7.129392520134213,0.1,21388177560.40264,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.0071293925201342135,0.08911740650167767,0.021035088573630976,0.3179904389802328,0.03906516449388609,,,0.040412239131606305,0.021702869163270057,0.05580737784840872,20728.429749116072,313354.6337216376,38495.65524835842,,,39823.09163623285,21386.4751379769,54993.79321194061,31552632.860446468,476985658.4703494,58597746.74082915,,,60618358.697409466,32554303.744905084,83711066.77261308,0.005469123029144054,0.6359808779604657,0.1171954934816583,,,0.1171954934816583,0.0781303289877722,0.0781303289877722,0.49601317819103496,488782.0787052625,744019767.2865527,1.0321016459284706
ZAF,Bab el-Mandeb Strait,211492651.15648147,1750.0,140000000.0,140.0,21149265.115648147,19.72610336145745,10574632.557824073,10574632.557824073,9.863051680728725,9.863051680728725,0.09999999999999999,29589155042.186176,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.011272059063689973,0.14090073829612465,0.029100679353045764,0.43991912701990044,0.054044118798513556,,,0.05590770910191058,0.030024510443618646,0.07720588399787652,31200.180360281774,471657.5836750025,57943.19209766615,,,59941.23320448223,32190.6622764812,82775.98871095164,43651019.02956864,659878690.5298506,81066178.19777034,,,83861563.65286587,45036765.665427975,115808825.99681479,0.007566176631791899,0.8798382540398009,0.1621323563955407,,,0.1621323563955407,0.10808823759702713,0.10808823759702713,0.6862020287148655,735708.8403248655,1029303043.0722983,1.4278456186567285
ZAF,Suez Canal,112630895.7139684,1750.0,140000000.0,140.0,11263089.571396839,11.238931930974667,5631544.785698419,5631544.785698419,5.619465965487334,5.619465965487334,0.09999999999999999,16858397896.462,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.00642224681769981,0.08027808522124762,0.01724329282560497,0.2278577980526371,0.018474956598862464,,,0.003229887517283647,0.01986554472995964,0.024633275465149956,17280.35660269104,228347.569392703,18514.66778859754,,,3236.830032971598,19908.244933975853,24686.22371813006,25864939.238407455,341786697.0789556,27712434.8982937,,,4844831.2759254705,29798317.09493946,36949913.19772493,0.0043108232064012425,0.5012871557158016,0.09237478299431233,,,0.09237478299431233,0.06158318866287489,0.06158318866287489,0.31130475518949774,311973.8924690691,466957132.78424656,0.8135139222365773
ZAF,Cape of Good Hope,239720782.9608214,1750.0,140000000.0,140.0,23972078.29608214,25.38281553306218,11986039.14804107,11986039.14804107,12.69140776653109,12.69140776653109,0.1,38074223299.59326,,0.0,,,0.0,,2.0,10,0.2,5.0,10,0.2,0.15,14,0.01,5.0,3,1,5.0,30,0.5,2.0,3,1,0.014504466018892673,0.18130582523615843,0.06490582967358367,0.20862588109366176,0.04172517621873235,,,0.10431294054683087,0.027816784145821567,0.06954196036455391,61298.465049342456,197030.78051574362,39406.15610314872,,,98515.3902578718,26270.77073543248,65676.9268385812,97358744.51037548,312938821.64049256,62587764.328098506,,,156469410.82024628,41725176.21873234,104312940.54683085,0.009735874451037548,1.0431294054683087,0.20862588109366173,,,0.20862588109366173,0.13908392072910783,0.13908392072910783,0.5169285720431841,488198.4895001203,775392858.0647761,1.7482848835648852
NGA,Bab el-Mandeb Strait,108293780.62637955,1320.0,105600000.00000001,105.60000000000001,10829378.062637955,11.192889139521846,5414689.0313189775,5414689.0313189775,5.596444569760923,5.596444569760923,0.1,16789333709.282768,,0.0,,,0.0,,1.4,10,0.2,3.6,10,0.2,0.26,14,0.01,3.0,3,1,2.0,37,0.44,2.9,3,1,0.008479461469334731,0.10599326836668414,0.01651216522163391,0.2496167605361858,0.03066544969732012,,,0.03172287899722771,0.017036360942955627,0.04380778528188589,15975.900197779914,241509.96556129577,29669.52893873412,,,30692.61614351806,16483.07163263007,42385.04134104875,24768247.83245087,374425140.80427873,45998174.54598018,,,47584318.49584157,25554541.41443344,65711677.922828846,0.004293162957624818,0.4992335210723716,0.09199634909196036,,,0.09199634909196036,0.06133089939464025,0.06133089939464025,0.38936140067720904,376716.1238150067,584042101.0158136,0.8101811810031976
NGA,Suez Canal,119913030.01990283,1320.0,105600000.00000001,105.60000000000001,11991303.001990283,12.43085058932648,5995651.500995141,5995651.500995141,6.21542529466324,6.21542529466324,0.1,18646275883.989723,,0.0,,,0.0,,2.5,10,0.2,3.1,10,0.2,0.25,14,0.01,5.0,3,1,2.2,37,0.44,28.6,3,1,0.00941731105252006,0.11771638815650075,0.019071989945268028,0.25202272427675604,0.020434274941358598,,,0.003572425689048705,0.021972338646622153,0.027245699921811462,18397.615564697422,243111.3485335016,19711.730962175807,,,3446.1068115691965,21195.40963674818,26282.307949567745,28607984.91790204,378034086.41513413,30651412.4120379,,,5358638.533573058,32958507.969933227,40868549.88271721,0.004767997486317007,0.5544499934088634,0.10217137470679298,,,0.10217137470679298,0.06811424980452867,0.06811424980452867,0.34431945342086495,332144.5194582599,516479180.1312976,0.8997892399178236
NGA,Cape of Good Hope,207588195.27734283,1320.0,105600000.00000001,105.60000000000001,20758819.527734283,19.94882172420746,10379409.763867142,10379409.763867142,9.97441086210373,9.97441086210373,0.1,29923232586.311188,,0.0,,,0.0,,2.0,10,0.2,5.0,10,0.2,0.15,14,0.01,5.0,3,1,5.0,30,0.5,2.0,3,1,0.015112743730460195,0.18890929663075243,0.051010685687471136,0.1639629182811572,0.03279258365623144,,,0.0819814591405786,0.02186172243748763,0.05465430609371907,53081.91294763104,170620.43447452836,34124.08689490567,,,85310.21723726417,22749.39126327045,56873.47815817612,76516028.5312067,245944377.42173576,49188875.48434715,,,122972188.71086788,32792583.65623144,81981459.1405786,0.007651602853120669,0.8198145914057859,0.1639629182811572,,,0.1639629182811572,0.10930861218743813,0.10930861218743813,0.4062636752966451,422759.5209757758,609395512.9449675,1.3740092551960972
ARG,Panama Canal,209518910.9575038,1350.0,108000000.0,108.0,20951891.09575038,19.14539977927228,10475945.54787519,10475945.54787519,9.57269988963614,9.57269988963614,0.1,28718099668.908424,40.0,250.0,0.33,25.0,365.0,1.0,3.5,10,0.2,5.0,10,0.2,0.2,14,0.01,4.0,3,1,4.2,30,0.5,1.25,3,1,0.014181777614275764,0.17727222017844704,0.036717205056138624,0.1873326788578501,0.03933986256014852,0.10818462204040845,0.7658159911708913,0.12588756019247527,0.020981260032079216,0.029973228617256015,40181.70895075415,205008.71913650073,43051.83101866516,118392.5353013292,838075.6438300152,137765.85925972852,22960.97654328809,32801.39506184012,55075807.58420794,280999018.2867752,59009793.84022278,162276933.06061268,1148723986.756337,188831340.28871292,31471890.04811882,44959842.92588403,0.007343441011227725,0.7867972512029704,0.15735945024059408,4.327384881616338,19.14539977927228,0.15735945024059408,0.10490630016039607,0.10490630016039607,1.3142324085272477,1438238.6691021211,1971348612.7908714,24.791456853904798
ARG,Gibraltar Strait,121624455.81676318,1350.0,108000000.0,108.0,12162445.581676317,12.79777231414992,6081222.790838159,6081222.790838159,6.39888615707496,6.39888615707496,0.09999999999999999,19196658471.22488,,0.0,,,0.0,,7.0,10,0.2,10.0,10,0.2,,14,0.01,5.0,3,1,5.0,30,0.5,10.0,3,1,0.009479831343814756,0.11849789179768445,,0.10518716970534182,0.021037433941068363,,,0.010518716970534182,0.007012477980356122,0.01001782568622303,,99965.30615076424,19993.06123015285,,,9996.530615076425,6664.353743384284,9520.505347691833,,157780754.5580127,31556150.911602538,,,15778075.455801269,10518716.970534181,15026738.529334543,0.004908734586249285,0.525935848526709,0.1051871697053418,,,0.1051871697053418,0.0701247798035612,0.0701247798035612,0.15377362428352354,146139.75708706962,230660436.42528522,0.8814684821307643
THA,Strait of Malacca,671383226.4250209,3500.0,280000000.0,280.0,67138322.6425021,69.9229581649868,33569161.32125105,33569161.32125105,34.9614790824934,34.9614790824934,0.1,104884437247.4802,,0.0,,14.0,365.0,1.0,2.1,10,0.2,4.2,10,0.2,0.08,14,0.01,4.0,3,1,2.6,30,0.5,1.0,3,1,0.019977988047139083,0.24972485058923855,0.3352470596951422,1.1052100869070618,0.14367731129791805,,4.9944970117847705,0.5747092451916722,0.09122368971296385,0.1824473794259277,321896.0674640512,1061195.826804564,137955.45748459335,,4795594.474464435,551821.8299383734,87590.76665688466,175181.53331376932,502870589.54271334,1657815130.360593,215515966.9468771,,7491745517.677156,862063867.7875084,136835534.5694458,273671069.1388916,0.026819764775611377,2.8735462259583615,0.5747092451916722,,69.9229581649868,0.5747092451916722,0.3831394967944482,0.3831394967944482,7.427011784015456,7131235.956126671,11140517676.023186,74.73902163969301
THA,South China Sea,435374646.66058487,3500.0,280000000.0,280.0,43537464.66605849,47.98165038192682,21768732.333029244,21768732.333029244,23.99082519096341,23.99082519096341,0.1,71972475572.89023,,0.0,,16.0,365.0,1.0,2.2,10,0.2,3.5,10,0.2,0.18,14,0.01,4.0,3,1,1.8,30,0.5,1.3,3,1,0.013709042966264805,0.17136303707831008,0.10224400385798714,1.095471469907005,0.09859243229163044,,2.998853148870426,0.30336133012809363,0.07511804365076606,0.11950597853530963,92773.89730971368,994006.042604075,89460.54383436675,,2721091.5416286555,275263.2117980515,68160.41434999372,108437.02282953548,153366005.78698072,1643207204.8605075,147888648.43744567,,4498279723.305639,455041995.1921404,112677065.47614907,179258967.80296445,0.018403920694437685,1.971848645832609,0.39436972916652174,,47.98165038192682,0.39436972916652174,0.2629131527776812,0.2629131527776812,4.793146407241218,4349192.674354391,7189719610.861828,51.28646871234227
THA,Taiwan Strait,365534757.09428793,3500.0,280000000.0,280.0,36553475.709428795,36.533900675718556,18276737.854714397,18276737.854714397,18.266950337859278,18.266950337859278,0.1,54800851013.577835,,0.0,,15.0,365.0,1.0,2.0,10,0.2,3.0,10,0.2,0.2,14,0.01,3.0,3,1,1.5,30,0.5,1.5,3,1,0.010438257335919587,0.13047821669899484,0.07006501499452875,1.0009287856361246,0.10009287856361246,,2.435593378381237,0.20018575712722492,0.06672858570907497,0.10009287856361249,70102.55615506892,1001465.0879295559,100146.50879295559,,2436898.3806285863,200293.01758591118,66764.33919530372,100146.5087929556,105097522.49179313,1501393178.454187,150139317.8454187,,3653390067.5718555,300278635.6908374,100092878.56361246,150139317.84541872,0.014013002998905748,1.5013931784541872,0.3002786356908374,,36.533900675718556,0.3002786356908374,0.20018575712722497,0.20018575712722497,3.973687278975415,3975816.399080338,5960530918.463123,39.05023564280778
THA,Korea Strait,137246083.53564224,3500.0,280000000.0,280.0,13724608.353564223,14.360351258749928,6862304.176782112,6862304.176782112,7.180175629374964,7.180175629374964,0.09999999999999999,21540526888.124893,,0.0,,18.0,365.0,1.0,2.5,10,0.2,4.0,10,0.2,0.15,14,0.01,3.0,3,1,2.0,30,0.5,1.8,3,1,0.004102957502499979,0.05128696878124974,0.03672053289908658,0.29507571079623135,0.03934342810616418,,0.7977972921527737,0.06557238017694031,0.019671714053082094,0.031474742484931345,35094.888940620855,282012.5004157032,37601.66672209376,,762478.241864679,62669.444536822935,18800.83336104688,30081.333377675015,55080799.34862988,442613566.1943471,59015142.15924627,,1196695938.2291605,98358570.26541047,29507571.07962314,47212113.72739703,0.005508079934862986,0.5901514215924627,0.11803028431849255,,14.360351258749928,0.11803028431849255,0.07868685621232838,0.07868685621232838,1.2856558006692096,1228738.9092186417,1928483701.0038145,15.349445041338896
VNM,Strait of Malacca,573410496.2998619,2600.0,208000000.0,208.0,57341049.62998619,60.4919304281064,28670524.814993095,28670524.814993095,30.2459652140532,30.2459652140532,0.09999999999999999,90737895642.15959,,0.0,,14.0,365.0,1.0,2.1,10,0.2,4.2,10,0.2,0.08,14,0.01,4.0,3,1,2.6,30,0.5,1.0,3,1,0.02326612708773323,0.2908265885966654,0.29002980342242796,0.9561422090849271,0.12429848718104054,,4.320852173436172,0.49719394872416217,0.07891967440066067,0.15783934880132133,274922.8406917146,906339.0352474106,117824.07458216339,,4095789.2592847277,471296.29832865356,74808.93624264342,149617.87248528685,435044705.1336419,1434213313.6273906,186447730.7715608,,6481278260.154256,745790923.0862432,118379511.600991,236759023.201982,0.023202384273794237,2.485969743620811,0.49719394872416217,,60.4919304281064,0.49719394872416217,0.3314626324827748,0.3314626324827748,6.425275645050712,6090598.3168626,9637913467.576065,64.65841571841487
VNM,South China Sea,333897771.1698952,2600.0,208000000.0,208.0,33389777.11698952,33.46036000462308,16694888.55849476,16694888.55849476,16.73018000231154,16.73018000231154,0.1,50190540006.934616,,0.0,,16.0,365.0,1.0,2.2,10,0.2,3.5,10,0.2,0.18,14,0.01,4.0,3,1,1.8,30,0.5,1.3,3,1,0.012869369232547338,0.1608671154068417,0.07130061492613746,0.7639351599229013,0.0687541643930611,,2.0912725002889423,0.21155127505557264,0.05238412525185609,0.08333838108249832,71150.20999054084,762323.6784700804,68609.13106230722,,2086861.069811845,211105.01865325298,52273.623666519794,83162.58310582695,106950922.38920619,1145902739.884352,103131246.58959167,,3136908750.4334135,317326912.58335894,78576187.87778413,125007571.62374747,0.012834110686704743,1.3750832878612222,0.2750166575722444,,33.46036000462308,0.2750166575722444,0.1833444383814963,0.1833444383814963,3.342536220920969,3335485.314760373,5013804331.3814535,35.764999595078486
VNM,Taiwan Strait,294488885.0759623,2600.0,208000000.0,208.0,29448888.50759623,31.050764722750248,14724444.253798114,14724444.253798114,15.525382361375124,15.525382361375124,0.09999999999999999,46576147084.12537,,0.0,,15.0,365.0,1.0,2.0,10,0.2,3.0,10,0.2,0.2,14,0.01,3.0,3,1,1.5,30,0.5,1.5,3,1,0.011942601816442404,0.14928252270553005,0.05954941179705528,0.8507058828150752,0.08507058828150751,,2.070050981516683,0.17014117656301503,0.05671372552100502,0.08507058828150753,56477.320425527025,806818.8632218144,80681.88632218144,,1963259.2338397484,161363.77264436288,53787.924214787636,80681.88632218144,89324117.69558291,1276058824.2226126,127605882.42226127,,3105076472.2750244,255211764.84452254,85070588.28150752,127605882.42226127,0.011909882359411055,1.276058824222613,0.25521176484452257,,31.050764722750248,0.25521176484452257,0.17014117656301506,0.17014117656301506,3.3773023547758485,3203070.886990603,5065953532.163773,33.18943931214735
VNM,Korea Strait,146221512.43489826,2600.0,208000000.0,208.0,14622151.243489826,13.895104846510568,7311075.621744913,7311075.621744913,6.947552423255284,6.947552423255284,0.1,20842657269.765854,,0.0,,18.0,365.0,1.0,2.5,10,0.2,4.0,10,0.2,0.15,14,0.01,3.0,3,1,2.0,30,0.5,1.8,3,1,0.005344271094811757,0.06680338868514696,0.03553086170797223,0.2855158530104911,0.038068780401398813,,0.7719502692505871,0.0634479673356647,0.01903439020069941,0.030455024321119052,37389.975782439746,300455.16253746214,40060.688338328284,,812341.7357494348,66767.81389721381,20030.344169164146,32048.550670662633,53296292.561958365,428273779.5157367,57103170.60209822,,1157925403.8758807,95171951.00349705,28551585.301049113,45682536.48167858,0.005329629256195835,0.5710317060209822,0.11420634120419644,,13.895104846510568,0.11420634120419644,0.07613756080279764,0.07613756080279764,1.2440031462279324,1309094.2711447054,1866004719.341899,14.852153985801733
MYS,Strait of Malacca,876010126.8498845,4680.0,374400000.00000006,374.40000000000003,87601012.68498845,83.77714964707546,43800506.34249423,43800506.34249423,41.88857482353773,41.88857482353773,0.1,125665724470.61319,,0.0,,14.0,365.0,1.0,2.1,10,0.2,4.2,10,0.2,0.08,14,0.01,4.0,3,1,2.6,30,0.5,1.0,3,1,0.0179011003519392,0.22376375439923998,0.4016712654311837,1.324190984937968,0.17214482804193587,,5.984082117648247,0.6885793121677435,0.10929830351868944,0.21859660703737888,420004.8553389858,1384631.3912274253,180002.0808595653,,6257215.191784889,720008.3234382612,114287.03546639066,228574.07093278132,602506898.1467756,1986286477.4069521,258217242.0629038,,8976123176.47237,1032868968.2516152,163947455.27803415,327894910.5560683,0.0321337012344947,3.4428965608387174,0.6885793121677435,,83.77714964707546,0.6885793121677435,0.45905287477849566,0.45905287477849566,8.898563418783146,9304722.9490483,13347845128.17472,89.54744428304114
MYS,South China Sea,682466831.8960465,4680.0,374400000.00000006,374.40000000000003,68246683.18960465,66.48735036675663,34123341.59480233,34123341.59480233,33.243675183378315,33.243675183378315,0.1,99731025550.13495,,0.0,,16.0,365.0,1.0,2.2,10,0.2,3.5,10,0.2,0.18,14,0.01,4.0,3,1,1.8,30,0.5,1.3,3,1,0.014206698796315519,0.17758373495394397,0.1416777633385986,1.5179760357706993,0.13661784321936293,,4.155459397922289,0.42036259452111663,0.1040897853099908,0.16559738572043992,145426.7221696294,1558143.4518174578,140232.9106635712,,4265417.699350291,431485.8789648344,106844.12241033996,169979.2856528136,212516645.00789794,2276964053.6560493,204926764.8290444,,6233189096.883434,630543891.7816751,156134677.9649862,248396078.58065987,0.02550199740094775,2.7323568643872584,0.5464713728774517,,66.48735036675663,0.5464713728774517,0.3643142485849678,0.3643142485849678,6.641780805802497,6817530.071028938,9962671208.703747,71.06678047146967
MYS,Taiwan Strait,496524122.53548384,4680.0,374400000.00000006,374.40000000000003,49652412.25354838,49.29967618544395,24826206.12677419,24826206.12677419,24.649838092721975,24.649838092721975,0.1,73949514278.16592,,0.0,,15.0,365.0,1.0,2.0,10,0.2,3.0,10,0.2,0.2,14,0.01,3.0,3,1,1.5,30,0.5,1.5,3,1,0.01053411884304358,0.13167648553804473,0.09454732419126238,1.3506760598751766,0.13506760598751766,,3.2866450790295967,0.2701352119750353,0.0900450706583451,0.13506760598751766,95223.80432187361,1360340.0617410515,136034.00617410513,,3310160.8169032256,272068.01234821026,90689.33744940344,136034.00617410516,141820986.28689355,2026014089.812765,202601408.98127648,,4929967618.5443945,405202817.96255296,135067605.98751768,202601408.9812765,0.018909464838252475,2.0260140898127648,0.405202817962553,,49.29967618544395,0.405202817962553,0.2701352119750353,0.2701352119750353,5.362183957704451,5400550.045111975,8043275936.556677,52.69527579997014
MYS,Korea Strait,208771584.40337357,4680.0,374400000.00000006,374.40000000000003,20877158.440337356,19.565112247709262,10438579.220168678,10438579.220168678,9.782556123854631,9.782556123854631,0.09999999999999999,29347668371.563892,,0.0,,18.0,365.0,1.0,2.5,10,0.2,4.0,10,0.2,0.15,14,0.01,3.0,3,1,2.0,30,0.5,1.8,3,1,0.004180579540108816,0.052257244251360205,0.05002951077039811,0.4020228544049848,0.05360304725399797,,1.0869506804282922,0.08933841208999663,0.026801523626998988,0.042882437803198385,53384.51473328274,428982.7076781648,57197.694357088636,,1159842.1355742975,95329.49059514774,28598.84717854432,45758.155485670926,75044266.15559718,603034281.6074772,80404570.88099694,,1630426020.6424384,134007618.13499494,40202285.440498486,64323656.704797566,0.007504426615559718,0.8040457088099696,0.16080914176199393,,19.565112247709262,0.16080914176199393,0.10720609450799595,0.10720609450799595,1.7516284663778672,1869093.5456021966,2627442699.566801,20.91269285567477
PHL,Strait of Malacca,313239707.5120421,1800.0,144000000.0,144.0,31323970.75120421,33.419232935593,15661985.375602106,15661985.375602106,16.7096164677965,16.7096164677965,0.1,50128849403.3895,,0.0,,14.0,365.0,1.0,2.1,10,0.2,4.2,10,0.2,0.08,14,0.01,4.0,3,1,2.6,30,0.5,1.0,3,1,0.01856624051977389,0.2320780064971736,0.16022919900626784,0.5282281285920916,0.06866965671697191,,2.3870880668280714,0.27467862686788763,0.04359978204252185,0.0871995640850437,150183.42140988322,495110.18047214235,64364.32346137851,,2237426.482228872,257457.29384551404,40866.237118335564,81732.47423667113,240343798.50940174,792342192.8881375,103004485.07545787,,3580632100.2421074,412017940.3018315,65399673.06378278,130799346.12756556,0.012818335920501427,1.3733931343394383,0.27467862686788763,,33.419232935593,0.27467862686788763,0.1831190845785918,0.1831190845785918,3.549693024138856,3327140.4127727966,5324539536.208284,35.7210398287459
PHL,South China Sea,224410343.7623429,1800.0,144000000.0,144.0,22441034.37623429,22.04037152879145,11220517.188117145,11220517.188117145,11.020185764395725,11.020185764395725,0.09999999999999999,33060557293.187172,,0.0,,16.0,365.0,1.0,2.2,10,0.2,3.5,10,0.2,0.18,14,0.01,4.0,3,1,1.8,30,0.5,1.3,3,1,0.012244650849328584,0.1530581356166073,0.04696578407961649,0.5032048294244623,0.045288434648201606,,1.3775232205494656,0.13934902968677415,0.034505474017677416,0.054895072300850424,47819.55574844445,512352.38301904773,46111.71447171429,,1402564.648514643,141882.1983745055,35132.73483559184,55892.987238441565,70448676.11942473,754807244.1366934,67932651.9723024,,2066284830.8241982,209023544.53016123,51758211.02651612,82342608.45127565,0.008453841134330967,0.9057686929640322,0.18115373859280642,,22.04037152879145,0.18115373859280642,0.12076915906187097,0.12076915906187097,2.201731844707048,2241756.2222023886,3302597767.0605717,23.558439858199165
PHL,Taiwan Strait,174145746.35329688,1800.0,144000000.0,144.0,17414574.635329686,19.278463405264436,8707287.317664843,8707287.317664843,9.639231702632218,9.639231702632218,0.09999999999999999,28917695107.896652,,0.0,,15.0,365.0,1.0,2.0,10,0.2,3.0,10,0.2,0.2,14,0.01,3.0,3,1,1.5,30,0.5,1.5,3,1,0.01071025744736913,0.13387821809211414,0.036972395571740015,0.5281770795962858,0.05281770795962858,,1.2852308936842958,0.10563541591925717,0.035211805306419056,0.05281770795962859,33397.81436912543,477111.6338446489,47711.16338446489,,1160971.6423553124,95422.32676892978,31807.442256309925,47711.16338446489,55458593.357610025,792265619.3944287,79226561.93944287,,1927846340.5264435,158453123.87888575,52817707.95962859,79226561.93944287,0.007394479114348003,0.7922656193944289,0.15845312387888577,,19.278463405264436,0.15845312387888577,0.10563541591925718,0.10563541591925718,2.096863005997255,1894133.186363256,3145294508.995882,20.6063005833695
PHL,Korea Strait,85488460.03408046,1800.0,144000000.0,144.0,8548846.003408046,9.043535009877413,4274423.001704023,4274423.001704023,4.5217675049387065,4.5217675049387065,0.1,13565302514.81612,,0.0,,18.0,365.0,1.0,2.5,10,0.2,4.0,10,0.2,0.15,14,0.01,3.0,3,1,2.0,30,0.5,1.8,3,1,0.005024186116598563,0.06280232645748203,0.023125021029823525,0.18582606184679615,0.024776808246239485,,0.5024186116598562,0.041294680410399145,0.012388404123119744,0.01982144659699159,21860.06283976487,175661.21924811054,23421.495899748068,,474935.8890782248,39035.82649958012,11710.747949874036,18737.19671979846,34687531.54473529,278739092.77019423,37165212.369359225,,753627917.4897844,61942020.61559872,18582606.184679616,29732169.895487394,0.0034687531544735284,0.3716521236935923,0.07433042473871845,,9.043535009877413,0.07433042473871845,0.049553616492478976,0.049553616492478976,0.8096510339132259,765362.4382351008,1214476550.8698387,9.666423969187873
PAK,Strait of Malacca,77154522.99614209,520.0,41600000.0,41.6,7715452.299614209,8.252939106077482,3857726.1498071044,3857726.1498071044,4.126469553038741,4.126469553038741,0.09999999999999999,12379408659.116222,,0.0,,14.0,365.0,1.0,2.1,10,0.2,4.2,10,0.2,0.08,14,0.01,4.0,3,1,2.6,30,0.5,1.0,3,1,0.0158710367424567,0.1983879592807087,0.039568886125029026,0.1304468773352605,0.016958094053583866,,0.5894956504341059,0.06783237621433547,0.010767043843545312,0.021534087687090624,36991.89458719141,121951.30083689475,15853.669108796317,,551103.7356867292,63414.67643518527,10065.821656378615,20131.64331275723,59353329.187543534,195670316.00289074,25437141.080375798,,884243475.6511587,101748564.32150319,16150565.765317965,32301131.53063593,0.003165510890002322,0.33916188107167733,0.06783237621433547,,8.252939106077482,0.06783237621433547,0.04522158414289032,0.04522158414289032,0.8766030156929507,819512.7416239327,1314904523.5394258,8.821374418753614
